CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas
422070,NA,2,2025,471401.43
422070,NA,2,2025,471401.43
422070,NA,2,2025,471401.43
422070,NA,2,2025,487044.01
422070,NA,2,2025,334812.54
422070,NA,2,2025,1908939.19
422070,NA,2,2025,1901240.02
422070,NA,2,2025,1901240.02
422070,NA,2,2025,1901240.02
422070,NA,2,2025,1901240.02
422070,NA,2,2025,172703.22
422070,NA,2,2025,7699.17
422070,NA,2,2025,7699.17
422070,NA,2,2025,7699.17
422070,NA,2,2025,7699.17
422070,NA,2,2025,562.73
422070,NA,2,2025,1941884.38
422070,NA,2,2025,1913823.49
422070,NA,2,2025,1913823.49
422070,NA,2,2025,1913823.49
422070,NA,2,2025,4324744.79
422070,NA,2,2025,1753765.67
422070,NA,2,2025,28060.89
422070,NA,2,2025,28060.89
422070,NA,2,2025,28060.89
422070,NA,2,2025,64300.44
422070,NA,2,2025,34680.59
422070,NA,2,2025,1911.35
422070,NA,2,2025,1911.35
422070,NA,2,2025,1911.35
422070,NA,2,2025,1911.35
422070,NA,2,2025,1911.35
422959,NA,2,2025,2482016.09
422959,NA,2,2025,2312968.3
422959,NA,2,2025,2312968.3
422959,NA,2,2025,2312968.3
422959,NA,2,2025,93594.14
422959,NA,2,2025,111859.68
422959,NA,2,2025,48444.7
422959,NA,2,2025,77027.19
422959,NA,2,2025,2170929.46
422959,NA,2,2025,2512623.23
422959,NA,2,2025,41198.21
422959,NA,2,2025,41198.21
422959,NA,2,2025,41198.21
422959,NA,2,2025,1128.8
422959,NA,2,2025,1148.0
422959,NA,2,2025,374.38
422959,NA,2,2025,374.38
422959,NA,2,2025,39695.03
422959,NA,2,2025,50279.45
422959,NA,2,2025,40955.82
422959,NA,2,2025,40955.82
422959,NA,2,2025,40955.82
422959,NA,2,2025,1666.0
422959,NA,2,2025,2510.0
422959,NA,2,2025,39289.82
422959,NA,2,2025,78738.82
422959,NA,2,2025,74986.76
422959,NA,2,2025,74986.76
422959,NA,2,2025,74986.76
422959,NA,2,2025,18904.47
422959,NA,2,2025,19939.71
422959,NA,2,2025,56082.29
422959,NA,2,2025,89279.24
422959,NA,2,2025,11907.0
422959,NA,2,2025,11907.0
422959,NA,2,2025,11907.0
422959,NA,2,2025,11907.0
422959,NA,2,2025,11907.0
419354,NA,2,2025,267253.68
419354,NA,2,2025,267253.68
419354,NA,2,2025,267253.68
419354,NA,2,2025,267253.68
419354,NA,2,2025,148496.58
419354,NA,2,2025,148496.58
419354,NA,2,2025,118757.1
419354,NA,2,2025,118757.1
419699,NA,2,2025,20073331.31
419699,NA,2,2025,19386105.42
419699,NA,2,2025,19386105.42
419699,NA,2,2025,19386105.42
419699,NA,2,2025,1001507.07
419699,NA,2,2025,1001507.07
419699,NA,2,2025,11674940.35
419699,NA,2,2025,14308877.58
419699,NA,2,2025,189207.27
419699,NA,2,2025,254410.18
419699,NA,2,2025,771.2
419699,NA,2,2025,771.2
419699,NA,2,2025,6519679.53
419699,NA,2,2025,7919876.96
419699,NA,2,2025,124700.61
419699,NA,2,2025,124700.61
419699,NA,2,2025,124700.61
419699,NA,2,2025,685.0
419699,NA,2,2025,685.0
419699,NA,2,2025,77537.01
419699,NA,2,2025,77537.01
419699,NA,2,2025,9600.0
419699,NA,2,2025,9600.0
419699,NA,2,2025,36878.6
419699,NA,2,2025,36878.6
419699,NA,2,2025,562525.28
419699,NA,2,2025,562525.28
419699,NA,2,2025,562525.28
419699,NA,2,2025,568042.07
419699,NA,2,2025,568042.07
420077,NA,2,2025,145464612.84
420077,NA,2,2025,67246315.87
420077,NA,2,2025,67246315.87
420077,NA,2,2025,67246315.87
420077,NA,2,2025,286188.76
420077,NA,2,2025,294489.41
420077,NA,2,2025,66960127.11
420077,NA,2,2025,67801938.96
420077,NA,2,2025,77775540.97
420077,NA,2,2025,77775540.97
420077,NA,2,2025,77775540.97
420077,NA,2,2025,687452.06
420077,NA,2,2025,688382.56
420077,NA,2,2025,77088088.91
420077,NA,2,2025,78401959.88
420077,NA,2,2025,163556.9
420077,NA,2,2025,163556.9
420077,NA,2,2025,163556.9
420077,NA,2,2025,163556.9
420077,NA,2,2025,331109.58
420077,NA,2,2025,279199.1
420077,NA,2,2025,279199.1
420077,NA,2,2025,279199.1
420077,NA,2,2025,279199.1
420077,NA,2,2025,279199.1
421634,NA,2,2025,2110855.9
421634,NA,2,2025,2110855.9
421634,NA,2,2025,2110855.9
421634,NA,2,2025,2110855.9
421634,NA,2,2025,2110855.9
421634,NA,2,2025,2110855.9
421707,NA,2,2025,6286661.14
421707,NA,2,2025,3118506.26
421707,NA,2,2025,3119421.26
421707,NA,2,2025,3119421.26
421707,NA,2,2025,218135.86
421707,NA,2,2025,471693.31
421707,NA,2,2025,2665.4
421707,NA,2,2025,2665.4
422681,NA,2,2025,38827801.51
422681,NA,2,2025,25411384.01
422681,NA,2,2025,25411384.01
422681,NA,2,2025,25411384.01
422681,NA,2,2025,12156479.83
422681,NA,2,2025,13805730.88
422681,NA,2,2025,9440.01
422681,NA,2,2025,10790.21
422681,NA,2,2025,13245464.17
422681,NA,2,2025,15116371.74
422681,NA,2,2025,6451513.76
422681,NA,2,2025,6451513.76
422681,NA,2,2025,6451513.76
422681,NA,2,2025,2965095.14
422681,NA,2,2025,2965095.14
422681,NA,2,2025,1829.64
422681,NA,2,2025,1829.64
422681,NA,2,2025,3484588.98
422681,NA,2,2025,3484588.98
422681,NA,2,2025,2304055.95
422681,NA,2,2025,2304055.95
422681,NA,2,2025,2304055.95
422681,NA,2,2025,1069891.22
422681,NA,2,2025,1118396.19
422681,NA,2,2025,736.26
422681,NA,2,2025,764.88
422681,NA,2,2025,1233428.47
422681,NA,2,2025,1290840.62
422681,NA,2,2025,162639.76
422681,NA,2,2025,162639.76
422681,NA,2,2025,162639.76
422681,NA,2,2025,76700.38
422681,NA,2,2025,76700.38
422681,NA,2,2025,60.88
422771,NA,2,2025,38280439.3
422771,NA,2,2025,15974723.91
422771,NA,2,2025,15974723.91
422771,NA,2,2025,15974723.91
422771,NA,2,2025,118452.44
422771,NA,2,2025,156915.69
421871,NA,2,2025,5070697.51
421871,NA,2,2025,5023229.66
421871,NA,2,2025,5023229.66
421871,NA,2,2025,5023229.66
421871,NA,2,2025,365136.85
421871,NA,2,2025,480988.14
422151,NA,2,2025,8058643.72
422151,NA,2,2025,7751296.46
422151,NA,2,2025,7751296.46
422151,NA,2,2025,7751296.46
422151,NA,2,2025,4154931.97
422151,NA,2,2025,4213712.23
422151,NA,2,2025,3596364.49
422151,NA,2,2025,3721735.88
422151,NA,2,2025,307347.26
422151,NA,2,2025,307347.26
422151,NA,2,2025,307347.26
422151,NA,2,2025,307347.26
422151,NA,2,2025,307347.26
422355,NA,2,2025,841260.54
422355,NA,2,2025,841260.54
422355,NA,2,2025,841260.54
422355,NA,2,2025,841260.54
422355,NA,2,2025,215163.22
422355,NA,2,2025,227718.22
422355,NA,2,2025,626097.32
422355,NA,2,2025,626407.32
422762,NA,2,2025,9826591.14
422762,NA,2,2025,9718537.24
422762,NA,2,2025,9718537.24
422762,NA,2,2025,9718537.24
422762,NA,2,2025,14750.96
422762,NA,2,2025,14750.96
422762,NA,2,2025,6226472.79
422762,NA,2,2025,7019493.61
422762,NA,2,2025,3477313.49
422762,NA,2,2025,3869192.0
422762,NA,2,2025,108053.9
422762,NA,2,2025,108053.9
422762,NA,2,2025,108053.9
422762,NA,2,2025,108053.9
422762,NA,2,2025,108053.9
420786,NA,2,2025,13336814.66
420786,NA,2,2025,9816581.93
420786,NA,2,2025,9816581.93
420786,NA,2,2025,9273443.2
420786,NA,2,2025,2205294.03
420786,NA,2,2025,2501762.3
420786,NA,2,2025,6776293.14
421189,NA,2,2025,869246.38
421189,NA,2,2025,942929.76
421189,NA,2,2025,42366.38
421189,NA,2,2025,42366.38
421189,NA,2,2025,42366.38
421189,NA,2,2025,3500.0
421189,NA,2,2025,5000.0
421189,NA,2,2025,38866.38
421189,NA,2,2025,46986.93
421189,NA,2,2025,71330.6
421189,NA,2,2025,1877.7
421189,NA,2,2025,28505.88
421618,NA,2,2025,2807665.01
421618,NA,2,2025,2790907.88
421618,NA,2,2025,2790907.88
421618,NA,2,2025,2790907.88
421618,NA,2,2025,1585434.28
421618,NA,2,2025,1585434.28
421618,NA,2,2025,1205473.6
421618,NA,2,2025,1294136.65
421618,NA,2,2025,15589.28
421618,NA,2,2025,15589.28
421618,NA,2,2025,15589.28
421618,NA,2,2025,8378.34
421618,NA,2,2025,8378.34
421618,NA,2,2025,7210.94
421618,NA,2,2025,7210.94
421618,NA,2,2025,1167.85
421618,NA,2,2025,1167.85
421618,NA,2,2025,1167.85
421618,NA,2,2025,1167.85
421618,NA,2,2025,1602.58
421871,NA,2,2025,1072491.58
421871,NA,2,2025,1442057.39
421871,NA,2,2025,3585601.23
421871,NA,2,2025,4446476.28
421871,NA,2,2025,43347.22
421871,NA,2,2025,43347.22
421871,NA,2,2025,43347.22
421871,NA,2,2025,400.0
421871,NA,2,2025,400.0
421871,NA,2,2025,34999.46
421871,NA,2,2025,34999.46
421871,NA,2,2025,7947.76
421871,NA,2,2025,7947.76
421871,NA,2,2025,4120.63
421871,NA,2,2025,4120.63
421871,NA,2,2025,4120.63
421871,NA,2,2025,4120.63
421871,NA,2,2025,4120.63
422070,NA,2,2025,26140508.22
422070,NA,2,2025,22287773.3
422070,NA,2,2025,21816371.87
422070,NA,2,2025,21816371.87
422070,NA,2,2025,21816371.87
422070,NA,2,2025,23639059.21
422371,NA,2,2025,40456.49
422371,NA,2,2025,40456.49
422371,NA,2,2025,40456.49
422371,NA,2,2025,40456.49
422371,NA,2,2025,40456.49
422479,NA,2,2025,102243.04
422479,NA,2,2025,102243.04
422479,NA,2,2025,102243.04
422479,NA,2,2025,102243.04
422479,NA,2,2025,102243.04
422479,NA,2,2025,102243.04
424048,NA,2,2025,1663411.48
424048,NA,2,2025,1663411.48
424048,NA,2,2025,1663411.48
424048,NA,2,2025,1663411.48
424048,NA,2,2025,1663411.48
424048,NA,2,2025,1663411.48
419249,NA,2,2025,239043780.16
419249,NA,2,2025,237934895.63
419249,NA,2,2025,237934895.63
419249,NA,2,2025,237934895.63
419249,NA,2,2025,359212.01
419249,NA,2,2025,372726.61
419249,NA,2,2025,146013577.5
419249,NA,2,2025,165745628.65
419249,NA,2,2025,19433.57
419249,NA,2,2025,19650.66
419249,NA,2,2025,22105239.48
419249,NA,2,2025,23498276.25
419249,NA,2,2025,99587.7
419249,NA,2,2025,102335.96
419249,NA,2,2025,69337845.37
419249,NA,2,2025,78675296.81
419249,NA,2,2025,183119.9
419249,NA,2,2025,183119.9
419249,NA,2,2025,183119.9
419249,NA,2,2025,93248.69
419249,NA,2,2025,93248.69
419249,NA,2,2025,12980.33
419249,NA,2,2025,13496.93
419249,NA,2,2025,710.3
419249,NA,2,2025,710.3
419249,NA,2,2025,76180.58
419249,NA,2,2025,76180.58
419249,NA,2,2025,925764.63
419249,NA,2,2025,925764.63
419249,NA,2,2025,925764.63
419249,NA,2,2025,925764.63
419249,NA,2,2025,925764.63
420786,NA,2,2025,6833865.3
420786,NA,2,2025,30983.15
420786,NA,2,2025,30988.75
420786,NA,2,2025,260872.88
420786,NA,2,2025,318154.63
420786,NA,2,2025,543138.73
420786,NA,2,2025,314107.65
420786,NA,2,2025,315891.53
420786,NA,2,2025,229031.08
420786,NA,2,2025,427895.61
420786,NA,2,2025,3520232.73
420786,NA,2,2025,3520232.73
420786,NA,2,2025,3176732.82
420786,NA,2,2025,702846.53
420786,NA,2,2025,768216.95
420786,NA,2,2025,2354701.71
420786,NA,2,2025,2362207.2
420786,NA,2,2025,5341.99
420786,NA,2,2025,5341.99
420786,NA,2,2025,113842.59
420786,NA,2,2025,126015.04
420786,NA,2,2025,343499.91
420786,NA,2,2025,343499.91
420786,NA,2,2025,343634.91
421197,NA,2,2025,363452.02
421197,NA,2,2025,363452.02
421197,NA,2,2025,363452.02
421197,NA,2,2025,363452.02
421197,NA,2,2025,363452.02
421367,NA,2,2025,2027796.65
421367,NA,2,2025,148589.93
421367,NA,2,2025,281362.39
421367,NA,2,2025,8095.31
421367,NA,2,2025,8095.31
421367,NA,2,2025,8095.31
421367,NA,2,2025,8095.31
421367,NA,2,2025,8095.31
421367,NA,2,2025,37592.57
421367,NA,2,2025,37592.57
421367,NA,2,2025,37592.57
421367,NA,2,2025,31826.92
421367,NA,2,2025,31826.92
421367,NA,2,2025,5765.65
421367,NA,2,2025,51048.41
309222,NA,2,2025,1018743827.49
309222,NA,2,2025,773105562.01
309222,NA,2,2025,768285054.96
309222,NA,2,2025,768285054.96
309222,NA,2,2025,17831494.18
309222,NA,2,2025,20966466.24
309222,NA,2,2025,157725061.72
309222,NA,2,2025,182083541.29
309222,NA,2,2025,141782906.61
309222,NA,2,2025,163990880.29
309222,NA,2,2025,45881.49
309222,NA,2,2025,50290.75
309222,NA,2,2025,450899710.96
309222,NA,2,2025,540408744.82
309222,NA,2,2025,4820507.05
309222,NA,2,2025,4820507.05
309222,NA,2,2025,262954.34
309222,NA,2,2025,287841.39
309222,NA,2,2025,7993.07
309222,NA,2,2025,8564.25
309222,NA,2,2025,4549559.64
309222,NA,2,2025,4863231.46
309222,NA,2,2025,17299185.25
309222,NA,2,2025,17299185.25
309222,NA,2,2025,17299185.25
309222,NA,2,2025,685522.69
309907,NA,2,2025,955.33
309907,NA,2,2025,8898190.83
309907,NA,2,2025,720942.25
309907,NA,2,2025,720942.25
309907,NA,2,2025,720942.25
309907,NA,2,2025,42.0
309907,NA,2,2025,84.0
309907,NA,2,2025,840.0
309907,NA,2,2025,1712.51
309907,NA,2,2025,294.0
309907,NA,2,2025,512.17
309907,NA,2,2025,847.59
309907,NA,2,2025,847.59
309907,NA,2,2025,125133.97
309907,NA,2,2025,126033.97
309907,NA,2,2025,390329.31
309907,NA,2,2025,391794.23
309907,NA,2,2025,203455.38
309907,NA,2,2025,204494.85
309907,NA,2,2025,386.0
309907,NA,2,2025,159554.28
309907,NA,2,2025,81390.85
309907,NA,2,2025,21487034.31
309907,NA,2,2025,21487034.31
309907,NA,2,2025,21487034.31
309907,NA,2,2025,42710.19
309907,NA,2,2025,42800.64
309907,NA,2,2025,3671142.14
309907,NA,2,2025,3919948.54
309907,NA,2,2025,13314256.7
309907,NA,2,2025,14977388.73
309907,NA,2,2025,4458925.28
309907,NA,2,2025,5092615.17
309907,NA,2,2025,2530222.36
309907,NA,2,2025,694464.34
309907,NA,2,2025,9726730.98
309907,NA,2,2025,14579439.3
309907,NA,2,2025,14579439.3
309907,NA,2,2025,14579439.3
309907,NA,2,2025,31.88
309907,NA,2,2025,31.88
309907,NA,2,2025,1777152.86
309907,NA,2,2025,1802644.28
309907,NA,2,2025,11643759.62
309907,NA,2,2025,11996120.09
309907,NA,2,2025,1158494.94
309907,NA,2,2025,1213153.11
309907,NA,2,2025,2827159.36
309907,NA,2,2025,2269909.88
309907,NA,2,2025,257941.1
309907,NA,2,2025,257941.1
309907,NA,2,2025,238843.23
309907,NA,2,2025,4073.93
309907,NA,2,2025,4073.93
309907,NA,2,2025,29388.37
309907,NA,2,2025,31577.86
309907,NA,2,2025,178189.08
309907,NA,2,2025,214487.77
309907,NA,2,2025,27191.85
309907,NA,2,2025,39767.29
309907,NA,2,2025,19097.87
309907,NA,2,2025,16547.87
309907,NA,2,2025,16939.85
309907,NA,2,2025,2550.0
309907,NA,2,2025,2550.51
309907,NA,2,2025,242126.78
309907,NA,2,2025,242126.78
309907,NA,2,2025,242126.78
309907,NA,2,2025,242126.78
309907,NA,2,2025,242126.78
310239,NA,2,2025,11883389.81
310239,NA,2,2025,11831127.44
310239,NA,2,2025,11831127.44
310239,NA,2,2025,11831127.44
311146,NA,2,2025,31697483.34
311146,NA,2,2025,8254982.89
311146,NA,2,2025,8254982.89
311146,NA,2,2025,8254982.89
311146,NA,2,2025,817258.39
311146,NA,2,2025,954319.58
311146,NA,2,2025,308336.59
311146,NA,2,2025,360646.86
311146,NA,2,2025,196277.45
311146,NA,2,2025,229218.48
311146,NA,2,2025,235248.22
311146,NA,2,2025,273037.31
311146,NA,2,2025,3675962.43
311146,NA,2,2025,3675962.43
311146,NA,2,2025,1032593.04
311146,NA,2,2025,1767611.44
311146,NA,2,2025,1167525.52
311146,NA,2,2025,1167525.52
311146,NA,2,2025,579452.08
311146,NA,2,2025,579452.08
311146,NA,2,2025,133525.42
311146,NA,2,2025,133525.42
311146,NA,2,2025,13403.78
311146,NA,2,2025,13403.78
311146,NA,2,2025,85652.65
311146,NA,2,2025,85652.65
311146,NA,2,2025,9747.32
311146,NA,2,2025,9747.32
311146,NA,2,2025,3673667.13
311146,NA,2,2025,2312718.92
312282,NA,2,2025,20464825.42
312282,NA,2,2025,18864423.09
312282,NA,2,2025,18864299.89
312282,NA,2,2025,18864299.89
312282,NA,2,2025,5144301.76
312282,NA,2,2025,5572067.38
312282,NA,2,2025,2413313.05
312282,NA,2,2025,2708916.62
312282,NA,2,2025,1349082.38
312282,NA,2,2025,1560844.49
312282,NA,2,2025,17478.98
312282,NA,2,2025,19976.67
312282,NA,2,2025,9940123.72
312282,NA,2,2025,11035640.98
312282,NA,2,2025,123.2
312282,NA,2,2025,123.2
312282,NA,2,2025,123.2
312282,NA,2,2025,154.0
312282,NA,2,2025,1564438.71
312282,NA,2,2025,1564438.71
312282,NA,2,2025,1564438.71
312282,NA,2,2025,81753.63
312282,NA,2,2025,107068.26
312282,NA,2,2025,79301.79
312282,NA,2,2025,121708.55
312282,NA,2,2025,20691.11
312282,NA,2,2025,36500.19
312282,NA,2,2025,1382692.18
312282,NA,2,2025,1596531.93
312282,NA,2,2025,35963.62
312282,NA,2,2025,35963.62
312282,NA,2,2025,35963.62
312282,NA,2,2025,20927.52
312282,NA,2,2025,23174.94
312282,NA,2,2025,1697.5
312282,NA,2,2025,1697.5
312282,NA,2,2025,426.75
312282,NA,2,2025,426.75
312282,NA,2,2025,12911.85
312282,NA,2,2025,29902.72
312720,NA,2,2025,259007.04
312720,NA,2,2025,4336.68
312720,NA,2,2025,591456.8
312720,NA,2,2025,546911.31
312720,NA,2,2025,92370.83
312720,NA,2,2025,57686.89
312720,NA,2,2025,40535.69
312720,NA,2,2025,17249.32
312720,NA,2,2025,1684637.76
312720,NA,2,2025,1151977.24
312720,NA,2,2025,574636.15
312720,NA,2,2025,251.35
312720,NA,2,2025,251.35
312720,NA,2,2025,2138967.92
312720,NA,2,2025,2166054.19
312720,NA,2,2025,4779.63
312720,NA,2,2025,3141939.75
312720,NA,2,2025,2587425.56
312720,NA,2,2025,3004137.62
312720,NA,2,2025,20260.12
312720,NA,2,2025,1015402.63
312720,NA,2,2025,184.66
312720,NA,2,2025,11494.6
312720,NA,2,2025,17331.42
312720,NA,2,2025,1590.3
312720,NA,2,2025,1590.3
312720,NA,2,2025,1009517.86
312720,NA,2,2025,795657.45
312720,NA,2,2025,261764.85
312720,NA,2,2025,498908.88
312720,NA,2,2025,545424.6
312720,NA,2,2025,263133.32
312720,NA,2,2025,5731.2
312720,NA,2,2025,225234080.48
312720,NA,2,2025,225234080.48
312720,NA,2,2025,261917867.07
312720,NA,2,2025,11465385.2
312720,NA,2,2025,11535966.8
312720,NA,2,2025,271260.63
312720,NA,2,2025,13145324.94
312720,NA,2,2025,14375260.17
312720,NA,2,2025,646046.71
312720,NA,2,2025,4654290.23
312720,NA,2,2025,4415009.51
312720,NA,2,2025,106.31
312720,NA,2,2025,343708.1
312720,NA,2,2025,119210150.66
312720,NA,2,2025,140670317.78
312720,NA,2,2025,2425240.65
312720,NA,2,2025,203523.37
312720,NA,2,2025,207632.13
312720,NA,2,2025,43329916.58
312720,NA,2,2025,54564143.88
312720,NA,2,2025,307780.83
312720,NA,2,2025,2954234.03
312720,NA,2,2025,3093638.88
312720,NA,2,2025,23754.13
312720,NA,2,2025,4995282.05
312720,NA,2,2025,5165178.63
312720,NA,2,2025,45344.09
312720,NA,2,2025,353163.21
312720,NA,2,2025,364812.09
312720,NA,2,2025,18491004.93
312720,NA,2,2025,19447213.23
312720,NA,2,2025,190597.31
312720,NA,2,2025,6141.56
312720,NA,2,2025,6820.7
312720,NA,2,2025,43109450.31
312720,NA,2,2025,45517181.23
312720,NA,2,2025,217653.35
312720,NA,2,2025,87346250.28
312720,NA,2,2025,420961.43
312720,NA,2,2025,111109.19
314587,NA,2,2025,21534228.93
314587,NA,2,2025,12576225.73
314587,NA,2,2025,12576225.73
314587,NA,2,2025,11177927.23
314587,NA,2,2025,133622.28
314587,NA,2,2025,163875.05
314587,NA,2,2025,445100.12
314587,NA,2,2025,786414.64
314587,NA,2,2025,32735.14
314587,NA,2,2025,34157.72
314587,NA,2,2025,6925.26
314587,NA,2,2025,14193.09
314587,NA,2,2025,1408.83
314587,NA,2,2025,1550.59
314587,NA,2,2025,2550185.02
314587,NA,2,2025,3300376.37
314587,NA,2,2025,1038287.92
314587,NA,2,2025,1046964.99
314587,NA,2,2025,3161632.59
314587,NA,2,2025,3465843.9
314587,NA,2,2025,63194.23
314587,NA,2,2025,196924.07
314587,NA,2,2025,2148.4
314587,NA,2,2025,12480.08
314587,NA,2,2025,1824.44
314587,NA,2,2025,2064.44
314587,NA,2,2025,3740863.0
314587,NA,2,2025,4313718.61
314587,NA,2,2025,1398298.5
314587,NA,2,2025,2113.52
314587,NA,2,2025,2283.84
314587,NA,2,2025,13083.18
314587,NA,2,2025,13676.38
314587,NA,2,2025,1351154.5
314587,NA,2,2025,1645207.08
314587,NA,2,2025,2690.6
314587,NA,2,2025,2690.6
314587,NA,2,2025,6541.68
314587,NA,2,2025,6541.68
314587,NA,2,2025,22715.02
314587,NA,2,2025,60172.38
314587,NA,2,2025,13078.98
314587,NA,2,2025,13078.98
314587,NA,2,2025,13078.98
314587,NA,2,2025,620.49
314587,NA,2,2025,1128.13
314587,NA,2,2025,4663.01
314587,NA,2,2025,4663.01
314587,NA,2,2025,7795.48
314587,NA,2,2025,7966.01
314587,NA,2,2025,538092.87
314587,NA,2,2025,538092.87
314587,NA,2,2025,538092.87
314587,NA,2,2025,538092.87
314587,NA,2,2025,538092.87
314587,NA,2,2025,8256552.81
314587,NA,2,2025,8256552.81
314587,NA,2,2025,8255538.05
314587,NA,2,2025,4.41
314587,NA,2,2025,4.41
314587,NA,2,2025,681586.92
314587,NA,2,2025,681695.77
314587,NA,2,2025,3082030.91
314587,NA,2,2025,3255365.6
314587,NA,2,2025,76398.72
314587,NA,2,2025,83581.91
314587,NA,2,2025,4776.02
314587,NA,2,2025,8336.1
314587,NA,2,2025,191789.34
314587,NA,2,2025,191789.34
314587,NA,2,2025,4218951.73
314587,NA,2,2025,4235155.92
314587,NA,2,2025,1014.76
314587,NA,2,2025,1014.76
314587,NA,2,2025,1014.76
314587,NA,2,2025,60719.3
314587,NA,2,2025,60719.3
314587,NA,2,2025,60719.3
314587,NA,2,2025,46080.89
314587,NA,2,2025,46080.89
314587,NA,2,2025,4400.0
314587,NA,2,2025,4400.0
314587,NA,2,2025,10238.41
314587,NA,2,2025,10238.41
314587,NA,2,2025,89559.24
314587,NA,2,2025,89559.24
314587,NA,2,2025,89559.24
314587,NA,2,2025,89559.24
314587,NA,2,2025,89559.24
315567,NA,2,2025,92627693.39
315567,NA,2,2025,67970762.29
315567,NA,2,2025,67970762.29
315567,NA,2,2025,67970762.29
315567,NA,2,2025,67970762.29
315567,NA,2,2025,70026540.22
315567,NA,2,2025,89678.72
315567,NA,2,2025,682089.16
315567,NA,2,2025,1247398.65
315567,NA,2,2025,1247398.65
315567,NA,2,2025,1247398.65
315567,NA,2,2025,1247398.65
315567,NA,2,2025,1247398.65
315567,NA,2,2025,22080878.05
315567,NA,2,2025,22080878.05
315567,NA,2,2025,22080878.05
315567,NA,2,2025,22080878.05
315567,NA,2,2025,22803372.57
315567,NA,2,2025,1308751.38
315567,NA,2,2025,1308751.38
315567,NA,2,2025,1308751.38
315567,NA,2,2025,1308751.38
315567,NA,2,2025,3041231.52
315567,NA,2,2025,19903.02
315567,NA,2,2025,19903.02
315567,NA,2,2025,19903.02
315567,NA,2,2025,19903.02
315567,NA,2,2025,28660.16
319121,NA,2,2025,735265.75
319121,NA,2,2025,1109546.51
319121,NA,2,2025,246216.52
319121,NA,2,2025,912443.92
319121,NA,2,2025,4591379.99
319121,NA,2,2025,1995702.37
319121,NA,2,2025,2912421.32
319121,NA,2,2025,4233961.71
319121,NA,2,2025,1813357.97
319121,NA,2,2025,3176648.05
319121,NA,2,2025,5370120.82
319121,NA,2,2025,6949059.95
319121,NA,2,2025,7479138.46
319121,NA,2,2025,68027.51
319121,NA,2,2025,97233.83
319121,NA,2,2025,559791.53
319121,NA,2,2025,559791.53
319121,NA,2,2025,544959.74
319121,NA,2,2025,19010.14
319121,NA,2,2025,19010.14
319121,NA,2,2025,79331.26
319121,NA,2,2025,79331.26
319121,NA,2,2025,24727.89
319121,NA,2,2025,24727.89
319121,NA,2,2025,214832.27
319121,NA,2,2025,215856.61
319121,NA,2,2025,207058.18
319121,NA,2,2025,207570.18
319121,NA,2,2025,14831.79
319121,NA,2,2025,14831.79
319121,NA,2,2025,14831.79
319121,NA,2,2025,9753814.58
319121,NA,2,2025,9753814.58
319121,NA,2,2025,9722488.97
319121,NA,2,2025,2068.14
319121,NA,2,2025,4174.11
319121,NA,2,2025,7740.5
319121,NA,2,2025,9917.26
319121,NA,2,2025,9343.46
319121,NA,2,2025,30311.83
319121,NA,2,2025,43639.8
319121,NA,2,2025,84861.44
319121,NA,2,2025,59781.46
319121,NA,2,2025,106309.91
319121,NA,2,2025,357052.87
319121,NA,2,2025,370198.42
319121,NA,2,2025,678939.12
319121,NA,2,2025,698281.71
319121,NA,2,2025,789397.59
319121,NA,2,2025,807066.1
319121,NA,2,2025,3754099.63
319121,NA,2,2025,3895418.11
319121,NA,2,2025,4020426.4
319121,NA,2,2025,4191666.06
319121,NA,2,2025,31325.61
319121,NA,2,2025,2412.62
319121,NA,2,2025,2569.87
319121,NA,2,2025,28912.99
319121,NA,2,2025,30161.19
319121,NA,2,2025,986615.35
319121,NA,2,2025,986615.35
319121,NA,2,2025,958623.43
319121,NA,2,2025,38224.05
319121,NA,2,2025,51050.7
319121,NA,2,2025,115201.69
319121,NA,2,2025,173658.84
319121,NA,2,2025,53261.3
319121,NA,2,2025,83801.5
319121,NA,2,2025,380653.1
319121,NA,2,2025,639448.28
319121,NA,2,2025,371283.29
319121,NA,2,2025,788324.19
319121,NA,2,2025,27991.92
319121,NA,2,2025,27991.92
319121,NA,2,2025,28632.42
319121,NA,2,2025,70941007.34
319121,NA,2,2025,70941007.34
319121,NA,2,2025,70642688.57
319121,NA,2,2025,1583997.98
319121,NA,2,2025,1868444.78
319121,NA,2,2025,4610758.69
319121,NA,2,2025,5782359.36
319121,NA,2,2025,5645032.63
319121,NA,2,2025,7100191.23
319121,NA,2,2025,30560863.16
319121,NA,2,2025,39183083.21
319121,NA,2,2025,28281191.68
319121,NA,2,2025,36471820.92
319121,NA,2,2025,298318.77
319121,NA,2,2025,298318.77
319121,NA,2,2025,298318.77
319121,NA,2,2025,1774748.61
319121,NA,2,2025,1774748.61
319384,NA,2,2025,81703199.8
319384,NA,2,2025,17330287.11
319384,NA,2,2025,17330287.11
319384,NA,2,2025,17330287.11
319384,NA,2,2025,2417180.24
319384,NA,2,2025,3449426.45
319384,NA,2,2025,2431915.51
319384,NA,2,2025,2848796.61
319384,NA,2,2025,4569928.4
319384,NA,2,2025,6537800.04
319384,NA,2,2025,181546.26
319384,NA,2,2025,185040.37
319384,NA,2,2025,7387395.2
319384,NA,2,2025,8597594.37
319384,NA,2,2025,342321.5
319384,NA,2,2025,342321.5
